epoch,segment,local_epoch,mode,loss,rmse,implicit_grad_seconds,n_adjoint_queries,used_cache,sto_cache_hits,sto_exact_queries,sto_cache_hit_rate,rho,rho_max_seen,kappa,eta,eta_max_seen,reason,grad_rate_norm,sto_kappa_recomputes,sto_warning_queries,midpoint_x,midpoint_y
30,0,30,exact,0.00022943488147575408,0.01514710802350581,0.026553288000286557,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007843914977148597,0,0,0.5016098920621749,-0.16550554130473738
31,0,31,exact,0.00022779269784223288,0.015092802849114306,0.032682849996490404,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007830282228303406,0,0,0.50149092149995,-0.16552671447242698
32,0,32,exact,0.00022612049360759556,0.01503730340212618,0.02418996999040246,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007816373770349408,0,0,0.5013691336856178,-0.16554825712130694
33,0,33,exact,0.0002244199567940086,0.014980652749263251,0.02513503999216482,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007802022754970414,0,0,0.501245136999036,-0.16556919548622537
34,0,34,exact,0.00022269124747253954,0.014922843143065585,0.036187045989208855,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.000778704734185904,0,0,0.5011195339564524,-0.16558857218402895
35,0,35,exact,0.0002209354133810848,0.014863896305514405,0.05155001000093762,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007771188763565749,0,0,0.5009932417776096,-0.1656049952298061
36,0,36,exact,0.00021915270190220326,0.01480380700705745,0.03166172299825121,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007754290910195603,0,0,0.5008667301495181,-0.16561771607528877
37,0,37,exact,0.0002173433604184538,0.014742569668088864,0.025366910005686805,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007736148401807602,0,0,0.5007407237408593,-0.16562563736773595
38,0,38,exact,0.00021550730161834508,0.014680166947904411,0.027751784000429325,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007716635451715171,0,0,0.5006155586138603,-0.16562822378258846
39,0,39,exact,0.00021364437998272479,0.014616578942513354,0.03640389700012747,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007695522769179479,0,0,0.5004920294782246,-0.16562430241784157
40,0,40,exact,0.0002117547846864909,0.014551796613700003,0.060346578000462614,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007672669533979841,0,0,0.5003705698413432,-0.1656132271918706
41,0,41,exact,0.00020983880676794797,0.014485813983616798,0.06236297699797433,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007647966331398148,0,0,0.5002515178741174,-0.16559449807449017
42,0,42,exact,0.00020789526752196252,0.014418573699293648,0.38440683600492775,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007621324012335677,0,0,0.5001351152297911,-0.1655677660409112
43,0,43,exact,0.00020592540386132896,0.014350101179480546,0.043298928008880466,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007592615631036721,0,0,0.5000218243781019,-0.16553238731246547
44,0,44,exact,0.00020392921578604728,0.014280378698971792,0.07021212499239482,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007561819306833063,0,0,0.49991169440290817,-0.16548831347262438
45,0,45,exact,0.00020190673239994794,0.014209388882001503,0.03209591199993156,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007528954233209485,0,0,0.49980467740938117,-0.16543565185622078
46,0,46,exact,0.00019985919061582536,0.014137156383651747,0.04207471299741883,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007493997674162206,0,0,0.49970092131981747,-0.16537424333721681
47,0,47,exact,0.00019778709975071251,0.014063680163837362,0.07285452100040857,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007457064528020822,0,0,0.4996000151815784,-0.16530474018993013
48,0,48,exact,0.00019569150754250586,0.013988978073558693,0.036967312000342645,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007418217575451681,0,0,0.49950180540508526,-0.16522743615632499
49,0,49,exact,0.00019357366545591503,0.013913075341415896,0.04227947200706694,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007377605495496463,0,0,0.49940589818162023,-0.16514298646067135
50,0,50,exact,0.00019143497047480196,0.013836002691341238,0.034906461005448364,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.000733541405525067,0,0,0.49931172441481536,-0.16505230467912688
51,0,51,exact,0.00018927661585621536,0.013757783827935927,0.04035281200776808,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007291771373109275,0,0,0.49921891659130213,-0.16495602194698059
52,0,52,exact,0.00018709999858401716,0.013678450152850546,0.03145524600404315,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007246950463803447,0,0,0.49912664103791893,-0.16485545165284424
53,0,53,exact,0.00018490625370759517,0.01359802388980087,0.04257901899109129,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.000720113292424745,0,0,0.49903441280175176,-0.1647514097938303
54,0,54,exact,0.00018269654538016766,0.013516528599465458,0.06169088800379541,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007154557851937005,0,0,0.4989413447530902,-0.16464529525063795
55,0,55,exact,0.00018047237244900316,0.013434000612215379,0.04722926899557933,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007107412680662519,0,0,0.4988470435962355,-0.1645377966625246
56,0,56,exact,0.00017823433154262602,0.013350443121583119,0.061459486998501234,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007059909074634657,0,0,0.49875077011150304,-0.16443010872124444
57,0,57,exact,0.00017598354315850884,0.013265878906371369,0.04120730599970557,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0007012206477098779,0,0,0.49865211081380234,-0.16432294562385405
58,0,58,exact,0.00017372089496348053,0.01318032226326354,0.05284040200058371,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006964493852108978,0,0,0.49855036772252015,-0.16421743396139038
59,0,59,exact,0.00017144755111075938,0.01309379819268494,0.026098399990587495,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.000691687708136643,0,0,0.4984453668708626,-0.16411393450635278
60,0,60,exact,0.00016916415188461542,0.013006312001663477,0.025084984008572064,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006869443101868769,0,0,0.49833679320629853,-0.16401301068501464
61,0,61,exact,0.00016687162860762328,0.012917880190171423,0.03762846799509134,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006822302222152299,0,0,0.49822439895501824,-0.16391511276702775
62,0,62,exact,0.000164571130881086,0.012828528009132069,0.03197604000160936,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.000677542462276616,0,0,0.4981082523028591,-0.16382023142716293
63,0,63,exact,0.0001622640702407807,0.012738291496145812,0.0563180160097545,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.000672882298748009,0,0,0.4979885123611019,-0.16372821324674777
64,0,64,exact,0.00015995118883438408,0.012647181062765888,0.0280787529918598,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.000668249892571526,0,0,0.49786522942473904,-0.16363905057954498
65,0,65,exact,0.00015763405826874077,0.012555240271246933,0.04952803498599678,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006636343656061546,0,0,0.4977388507877753,-0.1635521585520725
66,0,66,exact,0.00015531395911239088,0.012462502120858029,0.032336568998289295,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006590315937499234,0,0,0.49760957199641664,-0.16346730473584584
67,0,67,exact,0.0001529922301415354,0.012369002794952203,0.028548932998091914,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006544272726100458,0,0,0.4974780415041165,-0.16338359432588961
68,0,68,exact,0.00015067015192471445,0.012274777062118662,0.02537467000365723,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006498134735156436,0,0,0.4973445956088693,-0.16330057922945662
69,0,69,exact,0.00014834906323812902,0.012179863022141465,0.02559423100319691,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006451780853013541,0,0,0.49720976074802725,-0.1632175429967559
70,0,70,exact,0.00014603007002733648,0.012084290216116811,0.0663261430017883,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006405066840891293,0,0,0.49707414834721214,-0.16313363588389845
71,0,71,exact,0.00014371452562045306,0.011988099333107525,0.038838742999359965,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006357911670542895,0,0,0.4969381086346019,-0.16304839450559933
72,0,72,exact,0.0001414034777553752,0.011891319428699879,0.030618687989772297,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006310180151063157,0,0,0.49680215618681334,-0.1629611176074577
73,0,73,exact,0.00013909822155255824,0.011793990908617755,0.030833295997581445,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006261821448961902,0,0,0.49666665390227527,-0.1628713385859364
74,0,74,exact,0.00013679963012691587,0.011696137402019347,0.04443582199746743,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006212731171639236,0,0,0.4965320180894838,-0.16277851124684642
75,0,75,exact,0.00013450880942400545,0.011597793299762047,0.03719828900648281,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006162902265779584,0,0,0.4963983164559262,-0.16268261646129437
76,0,76,exact,0.00013222670531831682,0.01149898714314947,0.04161347899935208,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006112337026992505,0,0,0.49626572364797306,-0.16258348541230602
77,0,77,exact,0.00012995454017072916,0.011399760531288767,0.030470238998532295,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006061001624497072,0,0,0.49613443736271284,-0.1624809207671512
78,0,78,exact,0.00012769339082296938,0.01130015003541853,0.027060089007136412,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0006008987096743046,0,0,0.49600425504426965,-0.16237532708364436
79,0,79,exact,0.00012544418859761208,0.011200186989403886,0.02919407699664589,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005956362954272293,0,0,0.49587508302753336,-0.16226695528277807
80,0,80,exact,0.00012320789392106235,0.011099905131173975,0.024719608001760207,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005903188634860185,0,0,0.49574673965797894,-0.1621561942556198
81,0,81,exact,0.00012098574370611459,0.010999351967553115,0.050993423006730154,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005849592000537443,0,0,0.49561901302016975,-0.16204348338965352
82,0,82,exact,0.00011877851648023352,0.010898555706158202,0.05918417399516329,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.000579568518532057,0,0,0.49549161013426224,-0.16192937916628355
83,0,83,exact,0.00011658715084195137,0.010797553002507159,0.028280074999202043,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005741579115763236,0,0,0.495364206052868,-0.1618144962236562
84,0,84,exact,0.0001144128036685288,0.010696392086518182,0.04805028399277944,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005687380419878293,0,0,0.49523661718581974,-0.16169923833303765
85,0,85,exact,0.00011225589696550742,0.010595088341562208,0.039936305009177886,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005633241949693455,0,0,0.4951084705551352,-0.1615842827489633
86,0,86,exact,0.00011011752212652937,0.01049368963360978,0.042172553003183566,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005579203797320206,0,0,0.49497961649749217,-0.1614699760306543
87,0,87,exact,0.00010799841402331367,0.010392228539794228,0.028295548996538855,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005525364826426774,0,0,0.49484990963144937,-0.16135665128189744
88,0,88,exact,0.00010589923476800323,0.01029073538519008,0.02600334899034351,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005471796834051494,0,0,0.49471920698217103,-0.16124463442951856
89,0,89,exact,0.0001038207410601899,0.01018924634407226,0.06524089799495414,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005418477556216048,0,0,0.49458767158301253,-0.16113379202959277
90,0,90,exact,0.00010176368232350796,0.010087798685714737,0.026734097991720773,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005365475476902386,0,0,0.4944551989957132,-0.16102437063125064
91,0,91,exact,9.972874249797314e-05,0.009986427914823856,0.0282190590078244,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005312727411439744,0,0,0.49432209432506624,-0.16091601271842318
92,0,92,exact,9.771648183232173e-05,0.009885164734708357,0.033015371998772025,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.000526024318412551,0,0,0.4941884480371412,-0.16080866603294525
93,0,93,exact,9.572751878295094e-05,0.009784044091425127,0.04049203300382942,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005207970033842675,0,0,0.4940544307112357,-0.16070216076664331
94,0,94,exact,9.376247908221558e-05,0.009683102761109973,0.043944788005319424,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005155854672600604,0,0,0.4939204893998946,-0.16059590649465327
95,0,95,exact,9.182192297885194e-05,0.009582375643797937,0.05242990799888503,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005103871800308268,0,0,0.49378668671767006,-0.16048988295544156
96,0,96,exact,8.990627975435928e-05,0.009481892203266144,0.03384467400610447,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005051968203596434,0,0,0.49365335730321575,-0.16038366405353086
97,0,97,exact,8.801599324215204e-05,0.009381683923590265,0.0991466620034771,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0005000079772855692,0,0,0.4935207747802229,-0.16027692188325707
98,0,98,exact,8.615154365543276e-05,0.009281785585512776,0.03306583099765703,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0004948211516659503,0,0,0.49338907906354607,-0.16016951976890875
99,0,99,exact,8.431322203250602e-05,0.009182223153055365,0.04113450199656654,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0004896312746730642,0,0,0.4932584899480913,-0.16006120245242444
100,0,100,exact,8.250147948274389e-05,0.009083032504771955,0.04097124699910637,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.000484441053184122,0,0,0.49312897483811463,-0.15995210404115376
101,0,101,exact,8.071664342423901e-05,0.008984244176570393,0.05792348000977654,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00047924951257428906,0,0,0.49300074480459743,-0.1598419945806724
102,0,102,exact,7.895876478869468e-05,0.008885874452674575,0.038835495986859314,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0004740583075972389,0,0,0.49287371543055175,-0.15973107927009597
103,0,103,exact,7.722829468548298e-05,0.008787963056674907,0.02638574999582488,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00046887868599798785,0,0,0.49274768562574184,-0.15961975475133516
104,0,104,exact,7.552534952992573e-05,0.008690532177601424,0.049551450996659696,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0004637078444769944,0,0,0.4926227581384485,-0.15950795185516006
105,0,105,exact,7.38502130843699e-05,0.008593614669297775,0.038261520996456966,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0004585536051179877,0,0,0.4924987917763955,-0.15939596799656625
106,0,106,exact,7.220302359201014e-05,0.008497236232564688,0.03426023699284997,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0004534213006943035,0,0,0.4923756941839101,-0.15928403821297646
107,0,107,exact,7.05838028807193e-05,0.008401416718668306,0.035714754994842224,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0004483208423651138,0,0,0.4922531931157622,-0.15917265283166754
108,0,108,exact,6.899263098603114e-05,0.0083061802885581,0.056947564997244626,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00044325696592413213,0,0,0.4921311561667978,-0.15906208511019845
109,0,109,exact,6.742977711837739e-05,0.008211563622013618,0.031054730003234,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0004382256395497443,0,0,0.4920098454193543,-0.15895203198268792
110,0,110,exact,6.589496479136869e-05,0.008117571360411234,0.04301321100501809,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00043324019352507557,0,0,0.49188884051151904,-0.1588431861480989
111,0,111,exact,6.438832497224212e-05,0.008024233606534778,0.031653173005906865,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0004282961316576944,0,0,0.4917683876214384,-0.1587352479450548
112,0,112,exact,6.290983583312482e-05,0.007931572090898804,0.049788274001912214,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00042339669780426563,0,0,0.49164838682648193,-0.15862843270849408
113,0,113,exact,6.145944644231349e-05,0.007839607543896154,0.0375314429984428,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0004185429330554573,0,0,0.49152890815365186,-0.1585226831679465
114,0,114,exact,6.0037116782041267e-05,0.007748362199977571,0.03929746299399994,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0004137304544364015,0,0,0.49141014736587824,-0.1584177662689749
115,0,115,exact,5.864278136868961e-05,0.0076578574920593565,0.030004005995579064,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0004089601633686796,0,0,0.4912921466205257,-0.15831366665978905
116,0,116,exact,5.727608731831424e-05,0.007568096677389517,0.05469369000638835,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00040422785973998103,0,0,0.4911750095340918,-0.15821026086182075
117,0,117,exact,5.593708556261845e-05,0.007479109944546774,0.03112091300135944,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00039953406043515596,0,0,0.49105885679254013,-0.15810741654364674
118,0,118,exact,5.462551416712813e-05,0.007390907533390479,0.03970999599550851,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00039487852894207697,0,0,0.490943759326453,-0.15800506913799395
119,0,119,exact,5.334125671652146e-05,0.007303509890218638,0.03494474300532602,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0003902551621855227,0,0,0.4908298405286163,-0.15790307566873252
120,0,120,exact,5.2084080380154774e-05,0.007216930121606747,0.0445568229915807,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0003856629521003313,0,0,0.49071730996766755,-0.157801149879251
121,0,121,exact,5.0853628636104986e-05,0.007131173019644453,0.02709604000847321,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00038110820750968935,0,0,0.4906059197538912,-0.1576997079981135
122,0,122,exact,4.964980689692311e-05,0.007046261909475343,0.04778848399291746,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00037658662533499433,0,0,0.4904958502215124,-0.15759851314779752
123,0,123,exact,4.847239324590191e-05,0.006962211807026695,0.056303017991012894,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0003720966241717166,0,0,0.4903872219314112,-0.15749743027413243
124,0,124,exact,4.732079105451703e-05,0.006879010906701416,0.033112431003246456,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00036764706006877035,0,0,0.4902796668473692,-0.15739703780795192
125,0,125,exact,4.619505853042938e-05,0.006796694676857964,0.03406273099244572,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0003632362668326829,0,0,0.49017344230054927,-0.1572969868816745
126,0,126,exact,4.509488644544035e-05,0.00671527262629302,0.029602741007693112,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0003588668681650386,0,0,0.49006838050891555,-0.15719757603414794
127,0,127,exact,4.40196854469832e-05,0.006634733261178117,0.04341795000073034,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00035454271135808464,0,0,0.4899643301440954,-0.15709905031392862
128,0,128,exact,4.2969353671651334e-05,0.00655510134716858,0.07359340999391861,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0003502625961268016,0,0,0.4898614173587259,-0.15700125863584646
129,0,129,exact,4.194349457975477e-05,0.006476379743325338,0.02717724599642679,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0003460299854751186,0,0,0.4897595449197418,-0.15690436301317662
130,0,130,exact,4.094171890756115e-05,0.006398571630259456,0.029667754002730362,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00034185076820956425,0,0,0.4896584986690702,-0.15680872584687747
131,0,131,exact,3.996369196102023e-05,0.006321684266160422,0.028326721003395505,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0003377180744729201,0,0,0.4895585343684832,-0.15671395552442538
132,0,132,exact,3.9009162719594315e-05,0.006245731560001144,0.03078791400184855,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.0003336345137884206,0,0,0.48945962189884784,-0.1566201360582126
133,0,133,exact,3.8077552744653076e-05,0.006170701155027124,0.03685274098825175,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.00032960637415400094,0,0,0.489361462398102,-0.1565277233999744
134,0,134,exact,3.7168611015658826e-05,0.006096606516387524,0.03687505600100849,20,0,0,20,0.0,nan,nan,nan,nan,nan,exact,0.000325621678660835,0,0,0.4892645401743407,-0.15643599266449104
