epoch,segment,local_epoch,mode,query_id,continuation_k,query,state,used_cache,rho,kappa,eta,reason,kappa_recomputed,in_warning
9,0,9,exact,11,9,h_i,exact,0,nan,nan,nan,exact,0,0
9,0,9,exact,12,8,h_i,exact,0,nan,nan,nan,exact,0,0
9,0,9,exact,13,7,h_i,exact,0,nan,nan,nan,exact,0,0
9,0,9,exact,14,6,h_i,exact,0,nan,nan,nan,exact,0,0
9,0,9,exact,15,5,h_i,exact,0,nan,nan,nan,exact,0,0
9,0,9,exact,16,4,h_i,exact,0,nan,nan,nan,exact,0,0
9,0,9,exact,17,3,h_i,exact,0,nan,nan,nan,exact,0,0
9,0,9,exact,18,2,h_i,exact,0,nan,nan,nan,exact,0,0
9,0,9,exact,19,1,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,0,20,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,1,19,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,2,18,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,3,17,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,4,16,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,5,15,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,6,14,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,7,13,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,8,12,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,9,11,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,10,10,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,11,9,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,12,8,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,13,7,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,14,6,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,15,5,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,16,4,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,17,3,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,18,2,h_i,exact,0,nan,nan,nan,exact,0,0
10,0,10,exact,19,1,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,0,20,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,1,19,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,2,18,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,3,17,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,4,16,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,5,15,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,6,14,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,7,13,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,8,12,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,9,11,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,10,10,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,11,9,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,12,8,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,13,7,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,14,6,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,15,5,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,16,4,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,17,3,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,18,2,h_i,exact,0,nan,nan,nan,exact,0,0
11,0,11,exact,19,1,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,0,20,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,1,19,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,2,18,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,3,17,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,4,16,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,5,15,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,6,14,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,7,13,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,8,12,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,9,11,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,10,10,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,11,9,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,12,8,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,13,7,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,14,6,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,15,5,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,16,4,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,17,3,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,18,2,h_i,exact,0,nan,nan,nan,exact,0,0
12,0,12,exact,19,1,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,0,20,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,1,19,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,2,18,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,3,17,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,4,16,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,5,15,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,6,14,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,7,13,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,8,12,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,9,11,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,10,10,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,11,9,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,12,8,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,13,7,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,14,6,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,15,5,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,16,4,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,17,3,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,18,2,h_i,exact,0,nan,nan,nan,exact,0,0
13,0,13,exact,19,1,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,0,20,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,1,19,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,2,18,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,3,17,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,4,16,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,5,15,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,6,14,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,7,13,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,8,12,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,9,11,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,10,10,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,11,9,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,12,8,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,13,7,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,14,6,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,15,5,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,16,4,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,17,3,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,18,2,h_i,exact,0,nan,nan,nan,exact,0,0
14,0,14,exact,19,1,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,0,20,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,1,19,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,2,18,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,3,17,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,4,16,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,5,15,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,6,14,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,7,13,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,8,12,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,9,11,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,10,10,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,11,9,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,12,8,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,13,7,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,14,6,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,15,5,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,16,4,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,17,3,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,18,2,h_i,exact,0,nan,nan,nan,exact,0,0
15,0,15,exact,19,1,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,0,20,h_i,exact,0,nan,nan,nan,exact,0,0
16,0,16,exact,1,19,h_i,exact,0,nan,nan,nan,exact,0,0
