epoch,segment,local_epoch,mode,loss,rmse,implicit_grad_seconds,n_adjoint_queries,used_cache,sto_cache_hits,sto_exact_queries,sto_cache_hit_rate,rho,rho_max_seen,kappa,eta,eta_max_seen,reason,grad_rate_norm,sto_kappa_recomputes,sto_warning_queries,midpoint_x,midpoint_y
12,0,12,exact,0.004916627891361713,0.07011867006269952,0.061820892005926,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.008302555348000234,0,0,0.4979752379209653,-0.16792876340487428
13,0,13,exact,0.004889937117695808,0.0699280853283987,0.10098810800991487,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.008276020543490924,0,0,0.49781471614150524,-0.16758443825336122
14,0,14,exact,0.004862757865339518,0.069733477364459,0.08574374399904627,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.00824975924169185,0,0,0.4976377466459319,-0.1672506727467335
15,0,15,exact,0.004835072904825211,0.06953468850023857,0.08233228599419817,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.008224532561944655,0,0,0.4974320226872663,-0.16694495485542293
16,0,16,exact,0.004806864075362682,0.06933155180264382,0.08562123200681526,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.008200662706374129,0,0,0.4971921408917364,-0.16667498204388023
17,0,17,exact,0.004778123926371336,0.06912397504752846,0.08466157899238169,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.008178051107805506,0,0,0.4969191653485344,-0.16643917479440842
18,0,18,exact,0.004748848732560873,0.0689118910824603,0.13140392099739984,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.008156328618644767,0,0,0.4966185673047605,-0.16622954589380487
19,0,19,exact,0.0047190384939312935,0.06869525816190877,0.08393537999654654,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.008134914062156579,0,0,0.49629919152017216,-0.16603312566717734
20,0,20,exact,0.004688694141805172,0.06847403991152538,0.08695307400193997,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.008113084605788,0,0,0.4959721058171646,-0.16583361291172935
21,0,21,exact,0.004657810553908348,0.06824815421612769,0.1070923110091826,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.008090143094429554,0,0,0.4956480535744271,-0.16561502925797625
22,0,22,exact,0.00462637934833765,0.06801749295833867,0.15602740499889478,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.008065514622285051,0,0,0.4953357210271684,-0.16536427110156837
23,0,23,exact,0.0045943958684802055,0.06778197303472513,0.12194554199231789,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.00803886763914542,0,0,0.4950405063771432,-0.16507297593124975
24,0,24,exact,0.004561854060739279,0.06754149880435938,0.18838511400099378,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.008010268738875673,0,0,0.4947609075621401,-0.16474279241005405
25,0,25,exact,0.0045287529937922955,0.06729601023680598,0.1667725870065624,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007980086577593089,0,0,0.49449095852873526,-0.1643819515229905
26,0,26,exact,0.004495093133300543,0.06704545572446012,0.20569937700929586,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007948884494095296,0,0,0.4942215240240474,-0.16400344570206343
27,0,27,exact,0.0044608693569898605,0.06678973990808663,0.29234592799912207,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007917309943300947,0,0,0.4939415960371739,-0.16362308449467713
28,0,28,exact,0.004426079802215099,0.06652878927363025,0.2971644630015362,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007885844629297943,0,0,0.49364334105904234,-0.16325215146440802
29,0,29,exact,0.004390716552734375,0.0662624822409663,0.39985814099782147,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.007854710152828017,0,0,0.4933224719771693,-0.16289672870845245
30,0,30,exact,0.0043547796085476875,0.06599075396256424,0.30576959998870734,100,0,0,100,0.0,nan,nan,nan,nan,nan,exact,0.00782389720765219,0,0,0.49297878315366844,-0.162556857625771
