epoch,segment,local_epoch,loss,rmse,implicit_grad_seconds,cumulative_backward_seconds,grad_rate_norm,n_adjoint_queries,sto_cache_hit_rate,sto_cache_hits,sto_exact_queries,sto_kappa_recomputes,rho_max_seen,kappa,eta_max_seen,reason
279,1,29,0.00025544961681589484,0.015982791271110776,0.016799788994831033,5.972730159046478,0.0007974250706625774,20,1.0,20,0,0,0.25334630471230424,1034.4063712263228,337.1990256816872,cache_hit
280,1,30,0.00025309709599241614,0.015909025614173112,0.02126814798975829,5.993998307036236,0.0007921854067794623,20,1.0,20,0,0,0.2643818931424111,1034.4063712263228,351.9657400817053,cache_hit
281,1,31,0.0002507115132175386,0.01583387233804601,0.014138648999505676,6.008136956035742,0.0007868445010093999,20,1.0,20,0,0,0.2755987884278663,1034.4063712263228,366.9805995367989,cache_hit
282,1,32,0.000248293683398515,0.015757337446361774,0.013945864004199393,6.022082820039941,0.0007814025132259486,20,1.0,20,0,0,0.2869978486923196,1034.4063712263228,382.2409318336546,cache_hit
283,1,33,0.00024584290804341435,0.015679378432942242,0.014430007999180816,6.036512828039122,0.0007758623621805888,20,1.0,20,0,0,0.2985908489342303,1034.4063712263228,397.7645132900525,cache_hit
284,1,34,0.0002433607296552509,0.015600023386368718,0.013867460991605185,6.050380289030727,0.0007702240860877246,20,1.0,20,0,1,0.3103748391313269,1034.4063712263228,413.54711400062007,cache_hit
285,1,35,0.00024084615870378911,0.015519219010755312,0.013404272001935169,6.063784561032662,0.0007644896206503762,20,1.0,20,0,1,0.3223602482364925,1034.4063712263228,429.601914031257,cache_hit
286,1,36,0.00023830092686694115,0.015436998635322255,0.01556510700902436,6.0793496680416865,0.0007586619674456122,20,1.0,20,0,3,0.33454751724569187,1034.4063712263228,417.6006943848455,cache_hit
287,1,37,0.00023572493228130043,0.015353336193847265,0.014187296008458361,6.093536964050145,0.0007527414859196663,20,1.0,20,0,3,0.3469404908286943,1034.4063712263228,447.52448808354075,cache_hit
288,1,38,0.00023311833501793444,0.015268213222834375,0.014397980005014688,6.10793494405516,0.0007467303157250119,20,1.0,20,0,3,0.35954288137577184,1034.4063712263228,518.9320060711233,cache_hit
289,1,39,0.00023048227012623101,0.01518164253716412,0.014354936007293873,6.1222898800624534,0.0007406315107978549,20,1.0,20,0,4,0.37235856575173737,1034.4063712263228,581.817026488463,cache_hit
290,1,40,0.00022781726147513837,0.01509361658036729,0.014415730009204708,6.136705610071658,0.000734445558479557,20,1.0,20,0,4,0.3853881387648919,1034.4063712263228,566.368709628855,cache_hit
291,1,41,0.00022512325085699558,0.015004107799432646,0.014294238993898034,6.150999849065556,0.0007281763925957404,20,1.0,20,0,5,0.39863594322513307,1034.4063712263228,566.8586052886467,cache_hit
292,1,42,0.00022240164980757982,0.014913136819850471,0.01435683599265758,6.165356685058214,0.000721824937734719,20,1.0,20,0,6,0.4121028119781467,1034.4063712263228,580.3081814006962,cache_hit
293,1,43,0.0002196527784690261,0.014820687516745843,0.013929904001997784,6.1792865890602116,0.0007153947044970149,20,1.0,20,0,7,0.4257920477806436,1034.4063712263228,636.1413475465868,cache_hit
294,1,44,0.0002168770006392151,0.014726744400552863,0.014417725004022941,6.1937043140642345,0.0007088861041402869,20,1.0,20,0,8,0.4397042050608575,1034.4063712263228,576.9468818059474,cache_hit
295,1,45,0.00021407641179393977,0.014631350306582773,0.014292442006990314,6.207996756071225,0.0007023023553821171,20,1.0,20,0,8,0.4538336888466346,1034.4063712263228,789.8612818550409,cache_hit
296,1,46,0.00021125080820638686,0.014534469656866977,0.015991084001143463,6.223987840072368,0.0006956451390829716,20,1.0,20,0,8,0.46818541051025037,1034.4063712263228,789.0318776428817,cache_hit
297,1,47,0.00020840107754338533,0.014436103267273525,0.016966563009191304,6.24095440308156,0.0006889173180490847,20,1.0,20,0,9,0.48276100660574706,1034.4063712263228,646.1254906384482,cache_hit
298,1,48,0.0002055288350675255,0.014336276890027115,0.014608907004003413,6.255563310085563,0.0006821181124624353,20,1.0,20,0,9,0.4975518204528125,1034.4063712263228,724.496725905926,cache_hit
299,1,49,0.00020263544865883887,0.014235007855945808,0.026555417993222363,6.282118728078785,0.0006823373710041108,20,0.95,19,1,9,0.5125580753406526,1034.4063712263228,682.3986427426086,cache_hit
300,1,50,0.00019971528672613204,0.01413206590439388,0.01584043400362134,6.297959162082407,0.0006753558602872022,20,1.0,20,0,9,0.4863500677351704,1034.4063712263228,823.5589885791983,cache_hit
301,1,51,0.00019677002273965627,0.01402747385453476,0.02044154999020975,6.318400712072616,0.0006806272120071715,20,0.9,18,2,7,0.5007514256763396,1034.4063712263228,847.9611051026657,cache_hit
302,1,52,0.000193794330698438,0.013921003221694836,0.015799032989889383,6.334199745062506,0.0006734753611593824,20,1.0,20,0,7,0.45417932994118326,1034.4063712263228,676.5113712398597,cache_hit
303,1,53,0.0001907913392642513,0.013812723817707038,0.015460904993233271,6.349660650055739,0.0006663452787468203,20,1.0,20,0,8,0.4673857320073014,1034.4063712263228,765.9562886118664,cache_hit
304,1,54,0.00018776494835037738,0.013702735068240114,0.015388155006803572,6.365048805062543,0.000659226589873362,20,1.0,20,0,8,0.48084986670760616,1034.4063712263228,653.3737261486211,cache_hit
305,1,55,0.00018471895600669086,0.01359113519933824,0.017273479999857955,6.382322285062401,0.0006521085917148163,20,1.0,20,0,8,0.49454081535217664,1034.4063712263228,877.6743863035862,cache_hit
306,1,56,0.0001816578151192516,0.013478049381095605,0.056407532989396714,6.438729818051797,0.000650304850716159,20,0.95,19,1,7,0.5084252113471761,1034.4063712263228,724.8239781548106,cache_hit
307,1,57,0.00017858209321275353,0.013363461124003525,0.015598555997712538,6.45432837404951,0.0006430785221521691,20,1.0,20,0,7,0.49714122573818964,1034.4063712263228,890.3513160707378,cache_hit
308,1,58,0.0001754959812387824,0.013247489620255695,0.08391655000741594,6.538244924056926,0.0006429598547219652,20,0.95,19,1,6,0.5108021922128231,1034.4063712263228,914.8173205977765,cache_hit
309,1,59,0.00017239949374925345,0.013130098771496483,0.14495634600461926,6.683201270061545,0.0006355871143851154,20,1.0,20,0,6,0.4969624167173982,1034.4063712263228,470.2147885400287,cache_hit
310,1,60,0.00016929718549363315,0.013011425190717317,0.13738886200007983,6.820590132061625,0.00063757668889479,20,0.9,18,2,4,0.5102354555600846,1034.4063712263228,482.7633552042442,cache_hit
311,1,61,0.0001661888527451083,0.012891425551315429,0.04526350299420301,6.865853635055828,0.0006300371315232604,20,1.0,20,0,6,0.48967154172616983,1034.4063712263228,496.14326058704296,cache_hit
312,1,62,0.00016307996702380478,0.01277027670114492,0.019434141999226995,6.885287777055055,0.0006262982742525772,20,0.95,19,1,5,0.5024806593483078,1034.4063712263228,537.271592112852,cache_hit
313,1,63,0.00015997214359231293,0.012648009471545827,0.01800703300978057,6.9032948100648355,0.0006187097873941644,20,1.0,20,0,5,0.46925854458329735,1034.4063712263228,564.6780168570601,cache_hit
314,1,64,0.00015686964616179466,0.01252476132154999,0.014611769001930952,6.917906579066766,0.0006111196531239867,20,1.0,20,0,5,0.48108965428412503,1034.4063712263228,599.0553442774172,cache_hit
315,1,65,0.00015377547242678702,0.012400623872482667,0.013942094999947585,6.931848674066714,0.0006035100299527172,20,1.0,20,0,6,0.492977566287146,1034.4063712263228,513.168202264979,cache_hit
316,1,66,0.0001506915723439306,0.012275649569123852,0.04805169999599457,6.979900374062709,0.0005991602544520143,20,0.95,19,1,5,0.5048982937765443,1034.4063712263228,581.7522321807148,cache_hit
317,1,67,0.00014761861530132592,0.01214984013480531,0.013940980003098957,6.9938413540658075,0.0005914007598706251,20,1.0,20,0,5,0.48951232042348325,1034.4063712263228,632.374687075373,cache_hit
318,1,68,0.00014455922064371407,0.012023278281887768,0.018735083998763002,7.0125764380645705,0.000586342271747702,20,0.95,19,1,4,0.5007923661556288,1034.4063712263228,550.2943510408705,cache_hit
319,1,69,0.00014151372306514531,0.011895954062837723,0.015291875999537297,7.027868314064108,0.0005784184832561208,20,1.0,20,0,6,0.45792271079805147,1034.4063712263228,746.6065177728807,cache_hit
320,1,70,0.00013848385424353182,0.011767916308486046,0.013301529994350858,7.041169844058459,0.0005704283594243915,20,1.0,20,0,7,0.4679821292462139,1034.4063712263228,701.2974635760665,cache_hit
321,1,71,0.00013547178241424263,0.01163923461462319,0.07548644799680915,7.116656292055268,0.0005623621150796054,20,1.0,20,0,7,0.47800463207358257,1034.4063712263228,738.5441842482375,cache_hit
322,1,72,0.00013247823517303914,0.011509918990724441,0.014890103993820958,7.131546396049089,0.0005542134269434975,20,1.0,20,0,7,0.48798841543948346,1034.4063712263228,852.4116628444268,cache_hit
323,1,73,0.0001295053807552904,0.011380043091099893,0.014691295989905484,7.146237692038994,0.0005459777061937361,20,1.0,20,0,7,0.4979241187440163,1034.4063712263228,727.5590770713973,cache_hit
324,1,74,0.00012655521277338266,0.011249676118599266,0.02822375899995677,7.174461451038951,0.0005458872493140849,20,0.9,18,2,6,0.5078095694599356,1034.4063712263228,818.4609780670175,cache_hit
325,1,75,0.00012362629058770835,0.011118736015739754,0.015218275002553128,7.189679726041504,0.0005373991185308401,20,1.0,20,0,6,0.4198157601127458,1034.4063712263228,855.9772301019807,cache_hit
326,1,76,0.00012072024401277304,0.010987276460195813,0.014606549011659808,7.204286275053164,0.0005289007519748003,20,1.0,20,0,7,0.42792902750678524,1034.4063712263228,972.733421447305,cache_hit
327,1,77,0.00011783828085754067,0.010855334212153058,0.016209604000323452,7.220495879053487,0.0005203947663532256,20,1.0,20,0,8,0.4432498807464883,1034.4063712263228,864.929162912197,cache_hit
328,1,78,0.00011498235107865185,0.010722982377988497,0.014331468002637848,7.234827347056125,0.0005118855685620301,20,1.0,20,0,8,0.4609443524815053,1034.4063712263228,1030.2371462973208,cache_hit
329,1,79,0.00011215357517357916,0.01059025850362394,0.014762696999241598,7.249590044055367,0.0005033775910621698,20,1.0,20,0,8,0.47866123665353855,1034.4063712263228,1084.4587045167425,cache_hit
330,1,80,0.0001093538012355566,0.010457236787773173,0.013765001000138,7.263355045055505,0.0004948758481304654,20,1.0,20,0,9,0.4963944979446893,1034.4063712263228,1012.608344970149,cache_hit
331,1,81,0.00010658373503247276,0.010323939898724361,0.01948911500221584,7.282844160057721,0.0004922842500086698,20,0.95,19,1,9,0.5141476993714617,1034.4063712263228,1048.8235729574035,cache_hit
332,1,82,0.0001038414629874751,0.010190263146134897,0.01994876300159376,7.3027929230593145,0.0004886030174388619,20,0.95,19,1,8,0.5119735373208808,1034.4063712263228,917.3570928883687,cache_hit
333,1,83,0.0001011257991194725,0.010056132413580905,0.01605346699943766,7.318846390058752,0.0004800625326088861,20,1.0,20,0,9,0.48981831521356056,1034.4063712263228,782.4348187409544,cache_hit
334,1,84,9.84383950708434e-05,0.009921612523720294,0.01785638699948322,7.336702777058235,0.00047629194950392194,20,0.95,19,1,8,0.5098251715966419,1034.4063712263228,794.6033990145955,cache_hit
335,1,85,9.577815944794565e-05,0.009786631670188966,0.020939533002092503,7.357642310060328,0.00046938615874353695,20,0.95,19,1,7,0.5017181147702523,1034.4063712263228,808.0563417685265,cache_hit
336,1,86,9.314728958997875e-05,0.009651284349244858,0.020977194988518022,7.378619505048846,0.00046306991111625247,20,0.95,19,1,7,0.5067053250942982,1034.4063712263228,673.2734998190306,cache_hit
337,1,87,9.054767724592239e-05,0.009515654325684724,0.014899140005582012,7.393518645054428,0.0004548109011705542,20,1.0,20,0,8,0.4885418381604715,1034.4063712263228,671.8447397372071,cache_hit
338,1,88,8.79820654517971e-05,0.009379875556306549,0.021050155002740212,7.414568800057168,0.00045088776194941965,20,0.95,19,1,7,0.5050076274662573,1034.4063712263228,695.8753058879013,cache_hit
339,1,89,8.545170567231253e-05,0.009244009177424723,0.0146972829970764,7.4292660830542445,0.0004427502272398722,20,1.0,20,0,8,0.4502610067795301,1034.4063712263228,742.1352216676977,cache_hit
340,1,90,8.295934821944684e-05,0.009108202249590577,0.01487343999906443,7.444139523053309,0.0004347205202779929,20,1.0,20,0,8,0.46638641768092104,1034.4063712263228,765.2837193614043,cache_hit
341,1,91,8.050752512644976e-05,0.00897259857156497,0.01556000200798735,7.459699525061296,0.0004267833644843998,20,1.0,20,0,8,0.4824859357709206,1034.4063712263228,799.5711157588526,cache_hit
342,1,92,7.80987465986982e-05,0.008837349523397736,0.014991866002674215,7.4746913910639705,0.00041892200279715347,20,1.0,20,0,8,0.4985210431012723,1034.4063712263228,877.2162404360058,cache_hit
343,1,93,7.573457696707919e-05,0.008702561517569363,0.01807501699659042,7.492766408060561,0.00041416256305310683,20,0.95,19,1,8,0.5144575473927361,1034.4063712263228,905.2587083994098,cache_hit
344,1,94,7.341502350755036e-05,0.008568256736790182,0.058378021989483386,7.551144430050044,0.00040993808667692913,20,0.95,19,1,7,0.5021376196841966,1034.4063712263228,624.3915790189336,cache_hit
345,1,95,7.114020263543352e-05,0.008434465165938711,0.013819535000948235,7.564963965050993,0.00040210294461851925,20,1.0,20,0,7,0.49023161731193765,1034.4063712263228,519.2880421819591,cache_hit
346,1,96,6.891163502587005e-05,0.008301303212500435,0.024094680993584916,7.5890586460445775,0.0003983880053667926,20,0.95,19,1,7,0.5133971282016893,1034.4063712263228,506.2989140998461,cache_hit
347,1,97,6.672860763501376e-05,0.008168758022797208,0.014715265991981141,7.603773912036559,0.0003905842482836122,20,1.0,20,0,7,0.49215745861535876,1034.4063712263228,521.8438130210573,cache_hit
348,1,98,6.459189899032936e-05,0.008036908546843703,0.022585465994779952,7.626359378031339,0.0003828582772233305,20,1.0,20,0,7,0.49881400946720145,1034.4063712263228,575.6188221802811,cache_hit
349,1,99,6.250255682971328e-05,0.007905855856876805,0.02905446100339759,7.655413839034736,0.0003763636120973176,20,0.95,19,1,7,0.5054088974725555,1034.4063712263228,551.010284919982,cache_hit
350,1,100,6.046089038136415e-05,0.007775660125118905,0.015555662001133896,7.67096950103587,0.00036874670671738696,20,1.0,20,0,8,0.4871412400140926,1034.4063712263228,549.2328580982285,cache_hit
351,1,101,5.846728527103551e-05,0.007646390342575738,0.017752325991750695,7.688721827027621,0.00036118626051690844,20,1.0,20,0,8,0.49952210924323215,1034.4063712263228,724.5705186202958,cache_hit
352,1,102,5.6521901569794863e-05,0.00751810491878072,0.11131051699339878,7.8000323440210195,0.00035965711370393325,20,0.9,18,2,6,0.5221739178141238,1034.4063712263228,593.9287192994079,cache_hit
353,1,103,5.4623444157186896e-05,0.007390767494461377,0.017078036995371804,7.817110381016391,0.0003520856443532207,20,1.0,20,0,6,0.49141068799273346,1034.4063712263228,763.6979420484366,cache_hit
354,1,104,5.2772047638427466e-05,0.007264437186625504,0.018224832994746976,7.835335214011138,0.0003467002703359545,20,0.95,19,1,5,0.5038757638061502,1034.4063712263228,783.0698299189846,cache_hit
355,1,105,5.096760651213117e-05,0.007139160070493669,0.01575084199430421,7.8510860560054425,0.00033927928971999555,20,1.0,20,0,5,0.4660385237548532,1034.4063712263228,548.363062968766,cache_hit
356,1,106,4.9210309953195974e-05,0.007015006055107577,0.02366518300550524,7.874751239010948,0.00033195689672233344,20,1.0,20,0,6,0.47133420160025014,1034.4063712263228,475.0264497261614,cache_hit
357,1,107,4.74998596473597e-05,0.006892014193786871,0.014803940008278005,7.889555179019226,0.0003247307693928327,20,1.0,20,0,6,0.47657880913710376,1034.4063712263228,573.6954478976787,cache_hit
358,1,108,4.5836695790058e-05,0.006770280333195812,0.014410951000172645,7.903966130019398,0.00031759643480386464,20,1.0,20,0,6,0.49049056360749466,1034.4063712263228,572.634407643233,cache_hit
359,1,109,4.4220440031494945e-05,0.006649845113346246,0.019144350007991306,7.92311048002739,0.0003135624070238556,20,0.95,19,1,6,0.5090057497186437,1034.4063712263228,548.907075156486,cache_hit
360,1,110,4.265014285920188e-05,0.006530707684409239,0.014701282998430543,7.93781176302582,0.0003065458768226176,20,1.0,20,0,7,0.491965851733195,1034.4063712263228,528.4258004186711,cache_hit
361,1,111,4.1125626012217253e-05,0.0064129264779987346,0.013841239997418597,7.951653003023239,0.00029964003760142,20,1.0,20,0,8,0.4969861169684774,1034.4063712263228,578.0008684520906,cache_hit
362,1,112,3.9646572986384854e-05,0.006296552468326207,0.0178853999968851,7.969538403020124,0.0002936904982703375,20,0.95,19,1,7,0.5019501028458888,1034.4063712263228,613.1874562764847,cache_hit
363,1,113,3.821232166956179e-05,0.006181611575435793,0.014798003001487814,7.984336406021612,0.00028699936597003,20,1.0,20,0,7,0.49921890578144656,1034.4063712263228,606.7064088137689,cache_hit
364,1,114,3.682251553982496e-05,0.006068155859882388,0.02385860899812542,8.008195015019737,0.0002834173475047446,20,0.95,19,1,6,0.5131948505268232,1034.4063712263228,625.130591974339,cache_hit
365,1,115,3.547582309693098e-05,0.005956158417716152,0.06085806299233809,8.069053078012075,0.0002786322092529926,20,0.95,19,1,6,0.5034791188846651,1034.4063712263228,636.7398436591259,cache_hit
366,1,116,3.4171629522461444e-05,0.005845650478985332,0.014953125006286427,8.084006203018362,0.00027220832872568466,20,1.0,20,0,7,0.4654562820442424,1034.4063712263228,514.3855106140564,cache_hit
367,1,117,3.290931636001915e-05,0.005736664218866147,0.014848442995571531,8.098854646013933,0.0002659240875685284,20,1.0,20,0,7,0.4696497927433458,1034.4063712263228,492.1344521102348,cache_hit
368,1,118,3.1688839953858405e-05,0.0056292841422207855,0.015170897997450083,8.114025544011383,0.0002597688780353131,20,1.0,20,0,7,0.4737920717038497,1034.4063712263228,503.0108604814528,cache_hit
369,1,119,3.0509569114656188e-05,0.0055235467875864135,0.01629645201319363,8.130321996024577,0.0002537406768826291,20,1.0,20,0,7,0.48649481761549734,1034.4063712263228,526.9797411940476,cache_hit
370,1,120,2.9371160053415224e-05,0.005419516588535847,0.019463161996100098,8.149785158020677,0.0002501801026021615,20,0.95,19,1,7,0.5049988629319561,1034.4063712263228,507.5687685896303,cache_hit
371,1,121,2.8272301278775558e-05,0.0053171704203246635,0.016036643995903432,8.16582180201658,0.00024432004884230755,20,1.0,20,0,8,0.48589433606813603,1034.4063712263228,543.4627585213009,cache_hit
372,1,122,2.7212683562538587e-05,0.005216577763490025,0.015047477005282417,8.180869279021863,0.00023859014598812578,20,1.0,20,0,8,0.48981894856517316,1034.4063712263228,534.3564725858156,cache_hit
373,1,123,2.6191904908046126e-05,0.005117802742197683,0.014276767993578687,8.195146047015442,0.0002329805938559732,20,1.0,20,0,8,0.49368396400012093,1034.4063712263228,543.1489472818218,cache_hit
374,1,124,2.520887392165605e-05,0.005020843945160619,0.01536289299838245,8.210508940013824,0.00022748709317578353,20,1.0,20,0,8,0.4974891522208521,1034.4063712263228,572.1682575144073,cache_hit
375,1,125,2.4263283194159158e-05,0.004925777420281915,0.02295367600163445,8.233462616015458,0.00022267567204184395,20,0.95,19,1,7,0.5012300292545877,1034.4063712263228,565.9610172636326,cache_hit
376,1,126,2.3354217773885466e-05,0.004832620176869425,0.015428265003720298,8.248890881019179,0.00021738912521520283,20,1.0,20,0,7,0.467021232189382,1034.4063712263228,616.5597526992639,cache_hit
377,1,127,2.2480862753582187e-05,0.004741398818237313,0.014719639002578333,8.263610520021757,0.00021220516767526943,20,1.0,20,0,7,0.47671173743284184,1034.4063712263228,597.644930917273,cache_hit
378,1,128,2.1642215870087966e-05,0.004652119502988715,0.015557428996544331,8.279167949018301,0.0002071180526054618,20,1.0,20,0,7,0.4862234229559165,1034.4063712263228,598.7099841632823,cache_hit
379,1,129,2.0837611373281106e-05,0.004564823257617003,0.016636862012092024,8.295804811030393,0.00020212720218231383,20,1.0,20,0,9,0.4955505642726633,1034.4063712263228,604.7254951873058,cache_hit
380,1,130,2.006611248361878e-05,0.004479521456988322,0.01993696400313638,8.31574177503353,0.00019940289106535873,20,0.95,19,1,8,0.5046936657379363,1034.4063712263228,601.0763164579851,cache_hit
381,1,131,1.932627674250398e-05,0.0043961661413672685,0.014878119007335044,8.330619894040865,0.00019455103900520705,20,1.0,20,0,9,0.49566210879199196,1034.4063712263228,585.9439669634389,cache_hit
382,1,132,1.8617152818478644e-05,0.0043147598795852645,0.022165775997564197,8.352785670038429,0.00019272989099021598,20,0.9,18,2,8,0.5057504350809854,1034.4063712263228,593.0873377899504,cache_hit
383,1,133,1.7937383745447733e-05,0.004235254861923629,0.014229884996893816,8.367015555035323,0.00018804629272996574,20,1.0,20,0,8,0.49835055718762733,1034.4063712263228,694.212170555212,cache_hit
384,1,134,1.7286078218603507e-05,0.004157652969958352,0.01785316099994816,8.384868716035271,0.00018517574765670883,20,0.95,19,1,7,0.510825470141159,1034.4063712263228,633.9552847762403,cache_hit
385,1,135,1.6662210327922367e-05,0.004081937080348296,0.018642006994923577,8.403510723030195,0.0001822243097028233,20,0.95,19,1,8,0.5009581881407951,1034.4063712263228,677.627509575237,cache_hit
386,1,136,1.6064826922956854e-05,0.004008095173889569,0.018378841996309347,8.421889565026504,0.00017783869959977868,20,1.0,20,0,8,0.400503740066355,1034.4063712263228,628.2362895920074,cache_hit
387,1,137,1.549336957396008e-05,0.003936161781985095,0.016475423995871097,8.438364989022375,0.00017358665324334975,20,1.0,20,0,8,0.4060487500661737,1034.4063712263228,755.9422465348891,cache_hit
388,1,138,1.4947222553018946e-05,0.003866163803179962,0.014723153988597915,8.453088143010973,0.0001694599792276359,20,1.0,20,0,9,0.4151803654222853,1034.4063712263228,723.1442714262835,cache_hit
389,1,139,1.4425789231609087e-05,0.003798129701788643,0.014307570992968976,8.467395714003942,0.00016544765712596686,20,1.0,20,0,9,0.42628062761461627,1034.4063712263228,778.4728647737923,cache_hit
390,1,140,1.392843114444986e-05,0.0037320813421534453,0.016800430006696843,8.484196144010639,0.00016154120045858698,20,1.0,20,0,9,0.4371517016337414,1034.4063712263228,740.6435225102975,cache_hit
391,1,141,1.3454347026709002e-05,0.0036680167702327917,0.016124967994983308,8.500321112005622,0.00015773298543541952,20,1.0,20,0,9,0.447789848417935,1034.4063712263228,690.4024621919122,cache_hit
392,1,142,1.3002824744035024e-05,0.003605942975704833,0.01665650300856214,8.516977615014184,0.00015401308349718054,20,1.0,20,0,9,0.45818196995947924,1034.4063712263228,748.0189711093959,cache_hit
393,1,143,1.2572892956086434e-05,0.0035458275417857583,0.021127964995685034,8.53810558000987,0.00015037474147998223,20,1.0,20,0,9,0.4683291507115932,1034.4063712263228,762.6534221694958,cache_hit
394,1,144,1.216388864122564e-05,0.00348767668243856,0.01544929099327419,8.553554871003143,0.00014681307827435142,20,1.0,20,0,9,0.4782258609600633,1034.4063712263228,750.7580765185386,cache_hit
395,1,145,1.177500598714687e-05,0.0034314728597421356,0.014222298006643541,8.567777169009787,0.00014332373141077762,20,1.0,20,0,9,0.487874117020905,1034.4063712263228,769.9009936651663,cache_hit
396,1,146,1.140534550359007e-05,0.003377180111215579,0.01439515700621996,8.582172326016007,0.0001399048755198747,20,1.0,20,0,9,0.497276549288999,1034.4063712263228,788.5620432739886,cache_hit
397,1,147,1.1054257811338175e-05,0.003324794401363515,0.023209901002701372,8.605382227018708,0.0001375731561498532,20,0.95,19,1,8,0.506432277171378,1034.4063712263228,806.7419417852287,cache_hit
398,1,148,1.0720716090872884e-05,0.003274250462452878,0.04157451599894557,8.646956743017654,0.00013425920483714336,20,1.0,20,0,8,0.4596578242558672,1034.4063712263228,824.4865828111297,cache_hit
399,1,149,1.0404123713669833e-05,0.003225542390617403,0.03834964000270702,8.685306383020361,0.00013102790243246695,20,1.0,20,0,8,0.46383974527075905,1034.4063712263228,841.7966678843886,cache_hit
400,1,150,1.0103639397129882e-05,0.0031786222482594376,0.027051772995037027,8.712358156015398,0.00012787947269720854,20,1.0,20,0,8,0.4687818679645007,1034.4063712263228,858.6864095366717,cache_hit
401,1,151,9.818786566029303e-06,0.0031334943060470533,0.01944674398691859,8.731804900002317,0.0001248110950419134,20,1.0,20,0,9,0.47740755857070805,1034.4063712263228,857.9850158479585,cache_hit
402,1,152,9.548626621835865e-06,0.003090085212714346,0.05589031999988947,8.787695220002206,0.00012182652340709866,20,1.0,20,0,9,0.4858254960551487,1034.4063712263228,907.536008396429,cache_hit
403,1,153,9.292631148127839e-06,0.0030483817261176198,0.03768435100209899,8.825379571004305,0.0001189250344778387,20,1.0,20,0,9,0.4950238445738605,1034.4063712263228,881.2561989975791,cache_hit
404,1,154,9.050222615769599e-06,0.0030083587910635923,0.08674225700087845,8.912121828005183,0.00011736572690909773,20,0.9,18,2,7,0.5051357976914084,1034.4063712263228,868.0637983799705,cache_hit
405,1,155,8.820491530059371e-06,0.0029699312332206232,0.015300422994187102,8.92742225099937,0.00011458312454819017,20,1.0,20,0,7,0.48685329151434464,1034.4063712263228,928.2384259942904,cache_hit
406,1,156,8.60298314364627e-06,0.0029330842373935105,0.11673157699988224,9.044153827999253,0.00011189864576540685,20,1.0,20,0,7,0.4903822889307125,1034.4063712263228,890.8258695882907,cache_hit
407,1,157,8.397046258323826e-06,0.0028977657355838526,0.014793911002925597,9.058947739002178,0.00010931178581117504,20,1.0,20,0,7,0.493834040383821,1034.4063712263228,877.0056124934272,cache_hit
408,1,158,8.202274329960346e-06,0.0028639613003601056,0.015463789997738786,9.074411528999917,0.00010681589160523187,20,1.0,20,0,7,0.4972028267854619,1034.4063712263228,838.0570473299215,cache_hit
409,1,159,8.017991603992414e-06,0.00283160583485633,0.05026133099454455,9.124672859994462,0.00010517102358773254,20,0.95,19,1,6,0.5004949963537224,1034.4063712263228,831.7906155227266,cache_hit
410,1,160,7.84385520091746e-06,0.002800688344124969,0.014598900990677066,9.139271760985139,0.00010284288848433923,20,1.0,20,0,6,0.483162129299616,1034.4063712263228,959.1003606057909,cache_hit
411,1,161,7.679233021917753e-06,0.00277114290896694,0.04145858800620772,9.180730348991347,0.00010059951330810997,20,1.0,20,0,6,0.4874571412080611,1034.4063712263228,945.8613542408635,cache_hit
412,1,162,7.523877229687059e-06,0.0027429686891554303,0.01720309499069117,9.197933443982038,9.843528135160131e-05,20,1.0,20,0,6,0.4916445418778173,1034.4063712263228,945.0436563068066,cache_hit
413,1,163,7.377260772045702e-06,0.002716111332778114,0.019752667009015568,9.217686110991053,9.634660283292328e-05,20,1.0,20,0,6,0.4957271318120066,1034.4063712263228,888.5771671595153,cache_hit
414,1,164,7.238974831125233e-06,0.0026905343021647638,0.015185112002654932,9.232871222993708,9.432813737806598e-05,20,1.0,20,0,7,0.4997020673933337,1034.4063712263228,1081.3057604027401,cache_hit
415,1,165,7.108638783392962e-06,0.0026662030649207804,0.023513576001278125,9.256384798994986,9.386339553257312e-05,20,0.9,18,2,5,0.5035692846301792,1034.4063712263228,954.9757620977988,cache_hit
416,1,166,6.985752406762913e-06,0.0026430573975536197,0.015742094998131506,9.272126893993118,9.194540300612718e-05,20,1.0,20,0,5,0.4358840901179636,1034.4063712263228,885.2236602041305,cache_hit
417,1,167,6.869958269817289e-06,0.002621060523875267,0.013932101996033452,9.286058995989151,9.009509507060132e-05,20,1.0,20,0,5,0.4380830903338691,1034.4063712263228,976.3484317446246,cache_hit
418,1,168,6.7609516918309964e-06,0.002600183011218825,0.014308121011708863,9.30036711700086,8.830540593699489e-05,20,1.0,20,0,5,0.440222104437492,1034.4063712263228,1067.5189349097523,cache_hit
419,1,169,6.658306119788904e-06,0.002580369376618182,0.015020070000900887,9.315387187001761,8.657514315726313e-05,20,1.0,20,0,5,0.4423013984971877,1034.4063712263228,1014.4199443692974,cache_hit
420,1,170,6.5618232838460244e-06,0.0025616056066159023,0.01541238599747885,9.33079957299924,8.48979291240865e-05,20,1.0,20,0,5,0.44432103741382417,1034.4063712263228,1091.6718732324782,cache_hit
421,1,171,6.471120286732912e-06,0.0025438396739442745,0.04784989100880921,9.378649464008049,8.327084825250786e-05,20,1.0,20,0,6,0.44628043788879607,1034.4063712263228,937.7982216717862,cache_hit
